"","Site","SampleTime","SampleDate","pH","LocationType","Na_mgL","Mg_mgL","Al_mgL","SiO2_mgL","K_mgL","Ca_mgL","Mn_mgL","Fe_mgL","F_mgL","Cl_mgL","NO3_mgL","SO4_mgL","DOC_mgL","TDN_mgL","GWType","X","Y","Na_MP","Mg_MP","Al_MP","Si_MP","P_MP","K_MP","Ca_MP","Mn_MP","Fe_MP","Zn_MP","Rb_MP","Sr_MP","Ba_MP","Pb_MP","NH4 mg N/L","Alm_mgL","Alo_mgL","Durham_id","Method","SpecCond","DON_mgL","TMAl_mgL","OMAl_mgL","IMAl_mgL","NH4_NmgL","PO4_PmgL","S_mgL","Sr_mgL","Zn_mgL"
"1438","PBxx",1899-12-31 02:00:00,2013-03-11,5.54,NA,0.971552,0.234567,0.0929218,2.70217,0.106885,0.703201,0.008,0.021,0.0372862477098009,0.525324549421654,0.560928540451047,3.3331263063122,1.63979342837309,0.19907618283061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.0390722087307236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","Q1",NA,2011-11-03,4.96,"G1",0.582675,0.157902,0.978429,2.75216,0.307877,0.779507,0.397613,0.954162,0.0782565193397853,0.351548350853878,0.310281272298622,2.46166573692511,12.4818218283574,0.359075086844455,"shallow","281909.719","4870979.5",0.595,0.13,0.582,2.31,0.007,0.248,0.842944,0.305,0.532,0.895,0.00112,0.0127444444444444,0.0201875,0.0429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","Q1",NA,2012-02-01,5.15,"G1",0.64,0.186753,0.703273,2.56067,0.228455,0.633452,0.0781261,0.258606,0.0940414064364232,0.458837912488552,2.66301817675606,2.2699555569203,8.96463732237972,0.790594665638543,"shallow","281909.719","4870979.5",0.619,0.164,0.48,2.104,0.003,0.187,0.560004,0.062,0.145,1.788,0.00065,0.0072,0.017085,0.02715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","Q1",NA,2012-03-22,4.69,"G1",0.6,0.155215,1.03009,2.07508,0.209228,0.496763,0.0380729,0.232284,0.0548163550959262,0.306468100094046,2.20875402920533,2.33488630672605,10.5912222615396,0.710866586440211,"shallow","281909.719","4870979.5",0.554,0.137,0.771,1.679,0,0.189,0.417876,0.023,0.118,0.405,0.00065,0.00505555555555556,0.023749,0.02048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","Q1",NA,2012-04-24,4.58,"G1",0.538646,0.145848,1.15364,2.56718,0.282419,0.43331,0.0202296,0.182799,0.0444711781661262,0.439458202096502,1.70792223111919,2.24288753579239,11.7340762340595,0.67079900607614,"shallow","281909.719","4870979.5",0.554,0.145,0.927,2.061,0.001,0.242,0.402084,0.016,0.102,0.25,0.00109,0.00495555555555556,0.0219215,0.02124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","Q1",NA,2012-08-10,4.56,"G1",0.549818,0.1484,1.24113,2.11819,0.341851,0.559391,0.0452431,0.322332,0.0523452200346025,0.274285456110799,1.92295873793494,2.07169072401018,14.982341355609,0.773003878033235,"shallow","281909.719","4870979.5",0.429,0.119,1.113,1.441,0.024,0.27,0.506188,0.03,0.292,0.552,0.00165,0.00581518,0.02053934,0.02592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444","Q1",NA,2014-06-13,4.64,"G1",0.828063,0.160267,1.2293,2.48092,0.46187,0.400849,0.008,0.286214,0.0743467771355261,0.871972537790929,1.72147229405486,2.18660088120363,12.3814105509707,0.64662091080246,"shallow","281909.719","4870979.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445","Q1",NA,2014-06-14,4.68,"G1",0.835714,0.147405,1.27711,2.25653,0.425785,0.402983,0.008,0.293298,0.0461769852213196,0.588807186189387,1.738103173445,2.00549106511814,12.6203073692531,0.635760707547266,"shallow","281909.719","4870979.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.822662358217438,0.385352423650111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446","Q2",1899-12-31 12:15:00,2014-07-16,4.63,"G2",0.658348,0.149604,1.23791,2.85661873810272,0.459170862940957,0.433426767205563,0.0162728,0.274126,0.0595978066988385,0.548097852333053,1.76849838754176,2.46924048387179,12.3842343163678,0.669786878856096,"shallow","281904.719","4870973.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00941991009538293,0.880605453417348,0.419036450205551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447","Q2",NA,2011-11-03,4.96,"G2",1.08102,0.157847,0.533854,2.06197,0.321602,0.626148,0.0549276,0.0816267,0.112518128049799,0.366488644934935,0.0091702368702946,2.67029191532455,5.08543319362809,0.16051250213802,"shallow","281904.719","4870973.5",1.244,0.135,0.223,1.728,0.006,0.276,0.602116,0.045,0.024,0.258,0.00112,0.0051,0.0048025,0.00744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448","Q2",NA,2012-02-01,4.87,"G2",0.63,0.0839426,0.892263,2.05608,0.0398531,0.245377,0.008,0.021,0.0751999184356316,0.40394352443449,0.0610849334570706,2.84977381662805,5.06481923863361,0.189104860901835,"shallow","281904.719","4870973.5",0.619,0.073,0.633,1.713,0.008,0.032,0.185512,0.004,0.016,0.144,0.00024,0.00254444444444444,0.004114,0.00375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","Q2",NA,2012-03-22,4.78,"G2",0.63,0.0910273,0.919322,2.0922,0.0210473,0.192103,0.008,0.021,0.0322606867690917,0.347040225683952,0.318803159874439,2.89600287754566,4.55509503662484,0.206349867971896,"shallow","281904.719","4870973.5",0.597,0.08,0.599,1.633,0,0.008,0.14449,0.003,0.009,0.064,0.00016,0.00224444444444444,0.0043435,0.00196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450","Q2",NA,2012-04-24,4.83,"G2",0.630099,0.104101,0.63121,2.27279,0.0353071,0.219777,0.008,0.021,0.0319948216502572,0.337940781823512,0.0378577867473461,2.73818753112153,4.59708336767161,0.151467593820811,"shallow","281904.719","4870973.5",0.636,0.1,0.581,1.748,0.001,0.017,0.166432,0.004,0.012,0.075,0.00019,0.00263333333333333,0.004131,0.00442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451","Q2",NA,2012-08-10,4.59,"G2",0.517232,0.100683,1.24615,1.67592,0.0641711,0.211789,0.0214994,0.0743195,0.0428269366351461,0.323913997224265,0.304540499629296,1.85579162477902,10.8613435704592,0.431443131508152,"shallow","281904.719","4870973.5",0.486,0.09,1.201,1.306,0.024,0.05,0.20935,0.017,0.062,0.018,0.00046,0.00320916,0.00857706,0.00561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452","Q2",NA,2014-06-14,4.88,"G2",0.788709,0.109211,1.19352,1.65078,0.085669,0.213115,0.008,0.021,0.0334732579880971,0.708197774007147,0.102960294187929,2.21078192478467,7.95028344861404,0.222611756937152,"shallow","281904.719","4870973.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.743777214848371,0.231735409477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453","Q2",NA,2014-06-16,4.88,"G2",0.891688,0.127682,1.07902,1.9814,0.13536,0.238625,0.008,0.021,0.0570333752303641,0.670059630591463,0.809095326516873,2.46450030227966,6.54364973757817,0.402497234444993,"shallow","281904.719","4870973.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.630818118654425,0.175804323507702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454","R11",NA,2009-08-28,5.83,"G6",1.42929,0.27159,0.045124,4.27506,0.26235,1.03294,0.133278,0.309481,0.032,0.444,0,2.523,1.43014854906994,0.084035046625048,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455","R11",NA,2009-08-29,5.71,"G6",1.68282,0.287064,0.052151,4.55253,0.539812,1.14342,0.208487,0.075022,0.033,0.407,0,2.976,1.58511354695798,0.14803168623817,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456","R11",NA,2009-10-25,5.21,"G6",1.17719,0.234431,0.110696,3.30802,0.053238,0.844762,0.040402,0.025428,0.031,0.294,0,3.114,1.97911135352321,0.072317877622996,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457","R11",NA,2009-12-03,6.16,"G6",1.07642,0.234352,0.13464,3.3914,0.026572,0.730527,0.036018,0.031203,0.028,0.238,0,3.062,2.07999272647021,0.061617564848032,"shallow",NA,NA,1.429,0.301,0.198,3.838,0,0.026,0.878,0.03,0.043,0.028,1e-04,0.0064,0.0036,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458","R11",NA,2010-09-30,5.13,"G6",1.69851,0.329194,0.139147,3.52653,0.104098,1.16629,0.057568,0.021,0.0604160037488353,0.353755063597074,0,3.1737257435297,2.00199266946478,0.110844746319885,"shallow",NA,NA,2.05174154795368,0.405263682528409,0.176662959981056,4.07949849682946,NA,0.0976409433962264,1.45598661054511,0.066,0.034,0.01,0.00023,0.01075,0.0044,0.00028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459","R12",NA,2009-08-28,5.86,"G6",1.26817,0.220247,0.080946,3.5893,0.154959,0.895525,0.221142,0.046646,0.036,0.363,0.022,2.773,1.74232035313372,0.16547683435428,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","R12",NA,2009-08-29,5.44,"G6",1.32619,0.281331,0.117847,3.43969,0.333501,1.1325,0.249789,0.055079,0.039,0.415,0,2.844,2.85986178455773,0.12545561220555,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","R12",NA,2009-10-25,5.57,"G6",0.663551,0.154614,0.126662,2.10285,0.176218,0.522893,0.290017,0.121017,0.034,0.33,0,2.522,2.11782324132534,0.086180706553768,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462","R12",NA,2009-12-03,6.27,"G6",0.668355,0.164403,0.246373,2.37398,0.241046,0.56292,0.133381,0.036601,0.026,0.322,0,2.354,2.33471819316139,0.082822282317511,"shallow",NA,NA,0.803,0.196,0.356,2.463,0.003,0.252,0.648,0.137,0.047,0.048,9e-04,0.0047,0.0043,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","R12",NA,2010-09-30,5.19,"G6",1.49747,0.249406,0.123037,2.94408,0.114676,0.800661,0.203112,0.021,0.0547379140498759,0.429509828206017,0,3.83343556949726,1.87843568547238,0.108582813442332,"shallow",NA,NA,2.03970364703117,0.348275658143939,0.273408789959744,3.95765519246696,NA,0.138623773584906,1.13622727953955,0.283,0.046,0.021,0.00046,0.00847,0.00395,0.00031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464","R13",NA,2009-07-30,6.61,"G6",1.94598,0.555442,0.063742,4.61618,0.516214,2.10276,0.000635,0.011318,0.104,0.334,0.046,4.012,1.75676696851407,0.053995616691898,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","R13",NA,2009-08-28,6.4,"G6",1.5118,0.453825,0.073824,3.87518,0.353959,1.79646,0.003286,0.007252,0.068,0.265,0,3.833,1.65909322045244,0.053594662505862,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466","R13",NA,2009-08-29,6.5,"G6",2.35599,0.745255,0.027921,5.36725,0.797643,2.88797,0.000509,0.004644,0.096,0.447,0.198,4.653,1.02073831052669,0.13916917783693,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467","R13",NA,2009-10-25,6.15,"G6",0.751157,0.272089,0.103132,2.12937,0.282738,1.1197,0.008797,0.004564,0.072,0.299,0,2.959,2.56702557697546,0.087766629109778,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468","R13",NA,2009-12-03,6.38,"G6",0.836056,0.300492,0.125592,2.11211,0.265865,1.242,0.003443,0.006953,0.072,0.302,0.162,2.69,2.80101431700531,0.15260287478196,"shallow",NA,NA,1.041,0.377,0.172,2.407,0,0.297,1.472,0.002,0.003,0.075,6e-04,0.0075,0.0031,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","R13",NA,2010-09-30,5.94,"G6",1.60198,0.427875,0.089132,3.52919,0.320245,1.65291,0.008,0.021,0.0596102491955702,0.392786842292111,0.237056944146597,4.42066211469414,1.52241202414056,0.134868033433198,"shallow",NA,NA,2.04468209961115,0.5821425390625,0.0840239166469335,4.39489570462877,NA,0.380443773584906,2.19347540377226,0.001,0.006,0.003,0.00072,0.01191,0.00293,9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470","R14",NA,2009-08-28,5.51,"G6",0.978685,0.187388,0.14864,2.86275,0.087341,0.709743,0.009748,0.013981,0.031,0.254,0.014,3.068,2.09512493241226,0.10483861897742,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","R14",NA,2009-08-29,5.61,"G6",0.95901,0.186376,0.134752,2.59814,0.150064,0.696469,0.013566,0.009976,0.02,0.312,0.211,3.045,2.2329961421065,0.23469768944602,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","R14",NA,2009-10-25,5.34,"G6",0.585607,0.183777,0.216272,1.94412,0.23982,0.627062,0.017243,0.01397,0.019,0.304,0,2.681,2.95513863678546,0.092151238529336,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473","R14",NA,2009-12-03,6.16,"G6",0.630227,0.180305,0.212863,1.95424,0.113277,0.61752,0.012172,0.010421,0.027,0.287,0.076,2.523,2.75898041161073,0.12153745059658,"shallow",NA,NA,0.804,0.218,0.283,2.037,0.001,0.138,0.696,0.013,0.006,0.061,5e-04,0.0042,0.005,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","R14",NA,2010-09-30,5.37,"G6",1.03975,0.166869,0.160571,2.39561,0.0733246,0.611027,0.008,0.021,0.0298606779266903,0.36022272515186,0.0824792429217228,3.5798599107768,2.14338627351726,0.129291198924751,"shallow",NA,NA,1.10302338135218,0.188547318300189,0.181435556476439,2.54174018668009,NA,0.0603189622641509,0.637227022050031,0.01,0.007,0.006,0.00029,0.00424,0.00325,0.00028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","R15",NA,2009-07-30,5.82,"G6",0.953624,0.213411,0.084792,2.72096,0.163941,1.02976,0.005194,0.004662,0.032,0.286,0,2.99,2.539563425451,0.11192862569841,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476","R15",NA,2009-10-25,5.56,"G6",0.717075,0.188174,0.128686,2.22175,0.115868,0.811221,0.007173,0.005266,0.036,0.288,0,2.911,2.02590910152918,0.076105433844997,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477","R15",NA,2009-12-03,6.34,"G6",0.680238,0.162872,0.131534,1.99356,0.135616,0.680449,0.006808,0.006352,0.037,0.3,0.07,2.785,2.16321985915149,0.12592206001614,"shallow",NA,NA,0.912,0.229,0.199,2.362,0,0.133,0.875,0.008,0.003,0.062,5e-04,0.0049,0.0056,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478","R15",NA,2010-09-30,5.4,"G6",1.11356,0.20234,0.128063,2.47077,0.0929542,0.804865,0.008,0.021,0.0375430079356501,0.334762346936141,0.146751242881515,3.56922003542234,2.26611639432807,0.1346340403769,"shallow",NA,NA,1.08672310908458,0.214092518939394,0.129852616623254,2.47922527510832,NA,0.0815154716981132,0.868977340922498,0.011,0.007,0.007,0.00034,0.00491,0.00274,0.00032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","R16",NA,2009-07-30,5.71,"G3",1.12875,0.242205,0.670348,4.07085,0.30351,1.10625,0.006133,0.47285,0.034,0.248,0.265,2.959,1.95136897596279,0.16361104311192,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","R16",NA,2009-10-25,5.22,"G3",0.674447,0.112882,0.164578,2.32193,0.066087,0.685847,0.005733,0.010354,0.03,0.222,0,2.729,1.74736442178107,0.068735558437655,"shallow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","R16",NA,2009-12-03,6,"G3",0.732768,0.120126,0.224209,2.5658,0.08116,0.691563,0.004059,0.00755,0.03,0.291,0,2.6,2.04216221161509,0.083195440565984,"shallow",NA,NA,0.875,0.145,0.276,2.619,0,0.083,0.765,0.004,0,0.041,4e-04,0.0054,0.0066,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","R16",NA,2010-09-30,5.36,"G3",1.41424,0.155959,0.129963,3.05274,0.0917208,0.739991,0.008,0.021,0.0438739943714797,0.455299145390133,0,3.95938985324695,1.65494637981883,0.0969611583128397,"shallow",NA,NA,1.44326109672632,0.169888714488636,0.151311391191096,3.13387611659588,NA,0.0845638679245283,0.8176308796097,0.005,0.015,0.02,3e-04,0.00612,0.00334,0.00031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","S02",1899-12-31 08:45:00,2013-01-31,5.91,"4",0.87329,0.333678,0.132965,3.00341,0.316458,1.0632,0.008,0.021,0.0340669872719242,0.345381840008874,0.437419218443567,2.46091944035485,4.30098673235569,0.330391090788079,"stream",NA,NA,0.919659910994385,0.370310208881902,0.525752487981841,2.93256558326688,NA,0.352794451318044,1.17152617945494,0.0404935369707964,0.413673882373774,NA,0.00177650980547476,0.00858423444775066,0.00345236159215762,0.00133532002271702,0.0191030707789626,0.0713528920408418,0.0657497114871072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","S02",1899-12-31 09:45:00,2012-10-30,6.51,"4",1.39487,0.49618,0.0804468,4.36365,0.276275,1.5613,0.008,0.021,0.0319538470174502,0.435470109858418,0.0197245779536465,3.64244763432519,2.92773393328759,0.104272483279908,"stream",NA,NA,1.30375786163522,0.437947530864198,0.0711111111111111,3.71083333333333,-0.003,0.235599415204678,1.39172,0,0.013695652173913,0.003,0.000766008583690987,0.00989772727272727,0.00258771929824561,4e-05,-0.0012673440123088,0.0342191282745165,0.0281437039607175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485","S02",1899-12-31 09:51:00,2012-12-03,6.71,"4",1.61556,0.511582,0.056586,4.31439,0.328368,1.67259,0.008,0.021,0.0392045709410442,0.428288909029155,0.265190758678964,3.89714117142306,2.00131454109492,0.171014028839917,"stream",NA,NA,1.45631830715891,0.547514612521753,0.119424364542482,4.15230746957156,NA,0.293261771295563,1.66709611310245,0.00545792526917766,0.0837795782876605,NA,0.000818389332304823,0.0115817303672283,0.00265119676921465,0.000191725441761899,0.0025,0.0267875748364243,0.0199117065979054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486","S02",1899-12-31 09:52:00,2012-12-18,6.86,"4",1.80299,0.654919,0.012338,5.41656,0.422272,1.74991,0.008,0.021,0.038105615089561,0.376975747555518,0.24454230667237,4.1525436719115,1.6159926896443,0.124798019946966,"stream",NA,NA,1.68477298410339,0.677590432211919,0.0478623242715793,4.50971338329325,NA,0.34331330038941,1.91380687302952,0.00247817563802675,0.040375176301658,NA,0.000782258649956431,0.0140692333995177,0.00232172617598778,0.000121027710279968,0.0025,0.0170848404080598,0.0114734667718646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487","S02",1899-12-31 10:00:00,2011-08-29,5.66,"4",0.811146572995082,0.26136,0.169607,2.98347,0.129253,0.984085,0.008,0.021,0.0236643173837233,0.193879008059657,0.0229979837715472,2.51247793676641,4.59243505590696,0.13070581306048,"stream",NA,NA,0.91045,0.2691,0.1907,2.76076,0.001481,0.086137,0.977402,0.006957,0.027423,0.00414,0.00042,0.0075,0.00212,9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488","S02",1899-12-31 10:03:00,2013-01-14,6.41,"4",1.35831,0.586103,0.0605728,4.03382,0.379987,1.71935,0.008,0.021,0.0479350368616436,0.326381682783674,0.511253572352982,3.28259868984349,2.78071194028262,0.176047774998695,"stream",NA,NA,1.32660061419355,0.560344288991303,0.145865502975384,3.50998450320404,NA,0.356984863047564,1.62507523547994,0.0105783120107224,0.0947245002655433,NA,0.00103607650888278,0.0117616443139258,0.00259238671379909,0.000315467972319316,0.0025,0.0194233972075808,0.014872524935408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","S02",1899-12-31 10:14:00,2013-02-13,6.96,"4",1.96239,0.863205,0.0156124,6.32033,0.403908,2.40577,0.008,0.021,0.0615186554337345,0.409648714148289,0.246298034379553,4.99757446818845,0.798782098986226,0.0925404079228992,"stream",NA,NA,2.08371364744769,0.840707445865444,0.0617539718375608,5.88710722958543,NA,0.418337373832341,2.41384360186142,0.00668553989756821,0.0588452970053316,NA,0.000775767787463616,0.0171896022456145,0.00260020250135841,0.000174698538461107,0.0184075488011131,0.0134913444097329,0.0046584963200492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","S02",1899-12-31 10:20:00,2013-02-26,7.39,"4",2.09171,0.895141,0.020277,6.0066,0.437714,2.6696,0.008,0.021,0.0587481044844926,0.518970456136325,0.31372483384063,5.48466199037152,0.821377707843195,0.114568477407194,"stream",NA,NA,2.06659676493426,0.885792515843544,0.300440480209349,5.71332740007682,NA,0.438564368790495,2.58851138420646,0.0309530040183383,0.23921707712926,NA,0.00087642135186259,0.0183775892675221,0.00379618202566614,0.00101490160513334,0.0025,0.0121318127222377,0.00501741150730103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491","S02",1899-12-31 10:50:00,2012-11-21,7.1,"4",2.27415,0.735221,0.021659,6.09141,0.460599,2.28026,0.008,0.021,0.0481933236562756,0.40229436170933,0.184625884544246,4.91304480519217,0.81597165183901,0.0919485682310414,"stream",NA,NA,2.26497821408709,0.862067823441763,0.0326650231691016,6.20914789199341,NA,0.432696291939731,2.32290088629321,0.000947590016964999,0.01827796158987,NA,0.000903232288197112,0.0172255079520119,0.00258999641216162,3.3352226987925e-05,0.00842389614670067,0.013291926920307,0.00705269700806744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492","S02",1899-12-31 11:40:00,2013-01-28,7.1,"4",2.08373,0.844151,0.0124188,6.51721,0.413938,2.39758,0.008,0.021,0.050697468377091,0.403494512200098,0.273968900961903,4.95726371220177,0.93689156795684,0.202961372051454,"stream",NA,NA,2.1056095778682,0.863166214339296,0.126241771932332,5.84634390142701,NA,0.426992408110483,2.46020030152937,0.015117007237444,0.131415412835872,NA,0.000807691359194873,0.0168312387703607,0.00264146467017538,0.0007352789867811,0.023321405634628,0.0203281963399788,0.00627989170595984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493","S02",1899-12-31 12:08:00,2013-01-02,6.93,"4",2.01918,0.716455,0.0045,6.25079,0.418593,1.8143,0.008,0.021,0.0362032363807383,0.429390486788093,0.214767114814074,4.84949257676149,0.946931501121774,0.138300747877576,"stream",NA,NA,1.865456273247,0.703085416860355,0.16891925574175,5.27342614087251,NA,0.360011146821647,1.98569466801036,0.0231678576813034,0.157881257793733,NA,0.000769597272321367,0.0142692446179379,0.00278510608966749,0.000499306527142713,0.00893780121288461,0.0162263365583272,0.00805208205707057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","S02",1899-12-31 12:32:00,2012-11-06,6.9,"4",2.0182,0.591104,0.0045,5.77302,0.368699,1.58288,0.008,0.021,0.0584238221420083,0.420994992355041,0.0763927101215212,4.43557284405809,1.30193708686762,0.185465197765775,"stream",NA,NA,1.88468721480164,0.598477833574338,0.109175566755361,5.29241295313662,NA,0.352961998036915,1.65951007260335,0.00982520731476184,0.101096922825722,NA,0.000948151690198235,0.0120567530092272,0.00385127502019184,0.000242580105692979,0.0025,0.0209514060452049,0.0107803535373422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
